ticker,event_id,direction,threshold_pct,start_date,acceleration_date,peak_date,start_price,acceleration_price,peak_price,gain_pct,duration_days,days_consolidating_before,pre_move_volatility_pct,is_fakeout,failed_at_pct,snapshot_lookbacks_captured,signals_fired,earliest_signal_days_before
NBK,NBK_2023-12-13_up_10,UP,10.0,2023-12-13,2024-02-15,2024-08-18,3.3430880402289476,3.502196860398381,5.351466351277975,60.07554353583478,177,1,29.742377058685758,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-14_up_10,UP,10.0,2023-12-14,2024-02-15,2024-08-18,3.3163086202919057,3.502196860398381,5.351466351277975,61.36816454696946,176,2,29.908163851106462,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-18_up_10,UP,10.0,2023-12-18,2024-02-15,2024-08-25,3.1074168781501723,3.502196860398381,5.353323494952399,72.2756779946179,179,0,30.01476964198885,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-19_up_10,UP,10.0,2023-12-19,2024-02-15,2024-08-25,3.0672824785217827,3.502196860398381,5.353323494952399,74.52984954722297,178,1,35.0110280943608,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-20_up_10,UP,10.0,2023-12-20,2024-02-15,2024-08-25,3.0456916358687094,3.502196860398381,5.353323494952399,75.76708790565048,177,2,35.323097009623325,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-24_up_10,UP,10.0,2023-12-24,2024-02-15,2024-08-25,2.9383271109893334,3.502196860398381,5.353323494952399,82.1895007853614,175,0,35.45580190297265,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-24_up_10,UP,10.0,2024-01-24,2024-02-15,2024-09-29,3.2600874524899166,3.502196860398381,5.636914188184934,72.90683978062302,177,1,38.16033876424913,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-30_up_10,UP,10.0,2024-01-30,2024-02-15,2024-10-03,3.2260327026080593,3.502196860398381,5.682127174484873,76.13358878511073,177,1,38.424391260328534,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-31_up_10,UP,10.0,2024-01-31,2024-02-15,2024-10-08,3.1988916719698555,3.502196860398381,5.755155855007584,79.91093307212866,179,2,38.656776351720254,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-02-25_up_10,UP,10.0,2024-02-25,2024-06-18,2024-10-09,3.2489573028038916,4.553000404976275,5.818510307040564,79.08854333109012,163,4,32.0666004247394,True,31.69328721519215,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-04-17_up_10,UP,10.0,2024-04-17,2024-06-18,2024-10-09,4.034802040864535,4.553000404976275,5.818510307040564,44.20807385617945,125,20,23.444999827658304,True,6.043831368829763,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-05-09_up_10,UP,10.0,2024-05-09,2024-06-18,2024-10-09,4.1087477457556085,4.553000404976275,5.818510307040564,41.61274108519228,109,36,17.027855614132296,True,4.1353457802417015,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-05-12_up_10,UP,10.0,2024-05-12,2024-06-18,2024-10-09,4.09071111764088,4.553000404976275,5.818510307040564,42.23713529778923,108,37,15.458043900549223,True,4.594495901436298,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-05-30_up_10,UP,10.0,2024-05-30,2024-06-18,2024-10-09,4.289217662468056,4.553000404976275,5.818510307040564,35.654349229097846,94,30,16.40279764511609,True,-0.24617520066564716,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-06-24_up_10,UP,10.0,2024-06-24,2024-07-30,2025-03-02,4.278658672280489,5.056903905141919,6.357401630643865,48.58398665522491,179,2,23.68487552540349,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-06-25_up_10,UP,10.0,2024-06-25,2024-07-30,2025-03-02,4.273701614870674,5.056903905141919,6.357401630643865,48.75632890520003,178,3,25.39848938962385,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-06-26_up_10,UP,10.0,2024-06-26,2024-07-30,2025-03-02,4.170376416341279,5.056903905141919,6.357401630643865,52.44191401363453,177,2,24.688911003388938,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-06-27_up_10,UP,10.0,2024-06-27,2024-07-30,2025-03-02,4.1631209500172695,5.056903905141919,6.357401630643865,52.70758901726105,176,3,23.87468438744474,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-09-11_up_10,UP,10.0,2024-09-11,2025-01-06,2025-04-09,5.073156798840935,5.421767771987576,6.456839121631926,27.274582230675815,150,12,25.402055729078942,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-09-12_up_10,UP,10.0,2024-09-12,2025-01-06,2025-04-09,5.069911025262117,5.421767771987576,6.456839121631926,27.356063833449706,149,13,27.714444211978257,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-10-15_up_10,UP,10.0,2024-10-15,2025-01-06,2025-06-11,5.488965605498438,5.421767771987576,7.373407731141144,34.331461719399584,171,2,24.90176124327073,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-10-16_up_10,UP,10.0,2024-10-16,2025-01-06,2025-06-11,5.384108750926456,5.421767771987576,7.373407731141144,36.947600285235424,170,1,25.50601451301877,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-10-21_up_10,UP,10.0,2024-10-21,2025-01-06,2025-06-11,5.35403263196815,5.421767771987576,7.373407731141144,37.71689935387393,167,4,25.31205300835664,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-10-22_up_10,UP,10.0,2024-10-22,2025-01-06,2025-06-11,5.346017212466265,5.421767771987576,7.373407731141144,37.92338180182529,166,5,26.280396259493916,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-10-27_up_10,UP,10.0,2024-10-27,2025-01-06,2025-06-11,5.340226987360832,5.421767771987576,7.373407731141144,38.07292739788803,163,8,23.457109758604904,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-11-05_up_10,UP,10.0,2024-11-05,2025-01-06,2025-06-11,5.323408808538987,5.421767771987576,7.373407731141144,38.509139469316494,156,15,18.761703944828156,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-11-07_up_10,UP,10.0,2024-11-07,2025-01-06,2025-06-11,5.21895951097725,5.421767771987576,7.373407731141144,41.281182880080905,154,3,18.6484691764318,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-11-10_up_10,UP,10.0,2024-11-10,2025-01-06,2025-06-11,5.157491656425274,5.421767771987576,7.373407731141144,42.96499582224725,153,3,18.96053154257506,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-11-17_up_10,UP,10.0,2024-11-17,2025-01-06,2025-06-11,5.146182037715236,5.421767771987576,7.373407731141144,43.27918594995399,148,8,19.05703613963499,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-11-18_up_10,UP,10.0,2024-11-18,2025-01-06,2025-06-11,5.1075396396417645,5.421767771987576,7.373407731141144,44.36320129388765,147,9,18.92935129573016,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-12-15_up_10,UP,10.0,2024-12-15,2025-01-06,2025-06-11,5.157783933914558,5.421767771987576,7.373407731141144,42.956894387489655,128,28,13.851940646366314,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-12-18_up_10,UP,10.0,2024-12-18,2025-01-06,2025-06-11,5.138087965154385,5.421767771987576,7.373407731141144,43.50489483921465,125,31,13.844402600107685,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-12-19_up_10,UP,10.0,2024-12-19,2025-01-06,2025-06-11,5.061585079953409,5.421767771987576,7.373407731141144,45.673887026887925,124,17,14.408736563264815,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-12-23_up_10,UP,10.0,2024-12-23,2025-01-06,2025-06-11,4.972877237799422,5.421767771987576,7.373407731141144,48.272466392192605,122,3,13.618007728575929,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2024-12-24_up_10,UP,10.0,2024-12-24,2025-01-06,2025-06-11,4.965922527361335,5.421767771987576,7.373407731141144,48.480120068627755,121,4,14.383555041138893,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2025-01-21_up_10,UP,10.0,2025-01-21,2025-02-27,2025-06-11,5.365358683118185,5.997365736186986,7.373407731141144,37.42618465269021,101,3,24.304645634463785,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2025-01-23_up_10,UP,10.0,2025-01-23,2025-02-27,2025-06-11,5.362917177329112,5.997365736186986,7.373407731141144,37.48874889045583,99,5,25.23206172217087,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2025-01-30_up_10,UP,10.0,2025-01-30,2025-02-27,2025-06-11,5.257755477480648,5.997365736186986,7.373407731141144,40.23869620262847,94,9,23.621838411808127,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2025-03-11_up_10,UP,10.0,2025-03-11,2025-03-16,2025-06-11,5.6078169991487306,5.873403786896837,7.373407731141144,31.484457004578275,66,3,29.47517110574453,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",17,90
NBK,NBK_2025-04-30_up_10,UP,10.0,2025-04-30,2025-08-28,2026-01-06,5.923289791155932,6.567262300049118,7.431128000806687,25.456093873747477,179,3,29.303380883377763,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-05-01_up_10,UP,10.0,2025-05-01,2025-08-28,2026-01-06,5.734427041388685,6.567262300049118,7.431128000806687,29.587977092949796,178,1,30.743336620137523,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-06-18_up_10,UP,10.0,2025-06-18,2025-08-28,2026-02-17,6.528038458401767,6.567262300049118,8.048532680422637,23.291747309851583,174,0,28.994463715643775,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-06-19_up_10,UP,10.0,2025-06-19,2025-08-28,2026-02-17,6.482808344461591,6.567262300049118,8.048532680422637,24.15194546509584,173,1,41.09504781197488,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-06_up_10,UP,10.0,2025-07-06,2025-08-28,2026-02-17,6.349277599449245,6.567262300049118,8.048532680422637,26.76296719363461,162,2,43.930814910095116,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-09_up_10,UP,10.0,2025-07-09,2025-08-28,2026-02-17,6.245859384789394,6.567262300049118,8.048532680422637,28.8618936894947,159,1,44.51338506565378,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-10_up_10,UP,10.0,2025-07-10,2025-08-28,2026-02-17,6.192666933422364,6.567262300049118,8.048532680422637,29.968764135917002,158,2,43.117527545008116,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-13_up_10,UP,10.0,2025-07-13,2025-08-28,2026-02-17,5.993886975428914,6.567262300049118,8.048532680422637,34.27901983164598,157,1,43.15213669420443,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-14_up_10,UP,10.0,2025-07-14,2025-08-28,2026-02-17,5.939720741670854,6.567262300049118,8.048532680422637,35.503553625966774,156,2,43.4669302205705,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-16_up_10,UP,10.0,2025-07-16,2025-08-28,2026-02-17,5.774192704307731,6.567262300049118,8.048532680422637,39.38801651732504,154,0,43.50917211530342,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-17_up_10,UP,10.0,2025-07-17,2025-08-28,2026-02-17,5.707541540464929,6.567262300049118,8.048532680422637,41.01575298858034,153,1,45.1544281873559,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-20_up_10,UP,10.0,2025-07-20,2025-08-28,2026-02-17,5.625291161661552,6.567262300049118,8.048532680422637,43.077619435530295,152,2,42.6931820064565,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-27_up_10,UP,10.0,2025-07-27,2025-08-28,2026-02-17,5.602546618073466,6.567262300049118,8.048532680422637,43.65846871239897,147,7,42.795804780339324,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-07-28_up_10,UP,10.0,2025-07-28,2025-08-28,2026-02-17,5.513211534901118,6.567262300049118,8.048532680422637,45.986284572463646,146,7,42.17667816206643,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-08-10_up_10,UP,10.0,2025-08-10,2025-08-28,2026-02-17,5.421295943754914,6.567262300049118,8.048532680422637,48.461415202654265,137,2,31.59118635238437,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2025-09-24_up_10,UP,10.0,2025-09-24,2026-02-05,2026-02-17,6.692679181974657,7.482570138052309,8.048532680422637,20.258755299367863,104,21,23.540106053437835,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-09-25_up_10,UP,10.0,2025-09-25,2026-02-05,2026-02-17,6.6612680608128025,7.482570138052309,8.048532680422637,20.825833864439343,103,23,23.019940228727652,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-09-28_up_10,UP,10.0,2025-09-28,2026-02-05,2026-02-17,6.608433251242042,7.482570138052309,8.048532680422637,21.79184345865839,102,4,22.001460840295994,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-09-30_up_10,UP,10.0,2025-09-30,2026-02-05,2026-02-17,6.606911263704535,7.482570138052309,8.048532680422637,21.819899786421175,100,6,21.67481564660185,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-10-16_up_10,UP,10.0,2025-10-16,2026-02-05,2026-02-17,6.613588420830906,7.482570138052309,8.048532680422637,21.696908974136768,88,18,21.218289271847837,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-10-27_up_10,UP,10.0,2025-10-27,2026-02-05,2026-02-17,6.568415526237653,7.482570138052309,8.048532680422637,22.53385383845814,81,23,17.67282340898328,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-10-29_up_10,UP,10.0,2025-10-29,2026-02-05,2026-02-17,6.564867186930203,7.482570138052309,8.048532680422637,22.600083920147217,79,25,19.396328303532286,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-11-25_up_10,UP,10.0,2025-11-25,2026-02-05,2026-02-17,6.7821561137339295,7.482570138052309,8.048532680422637,18.6721824955383,60,64,18.03855688717867,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-12-07_up_10,UP,10.0,2025-12-07,2026-02-05,2026-02-17,6.732882457039796,7.482570138052309,8.048532680422637,19.540668232032147,52,1,20.759171635033812,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2025-12-08_up_10,UP,10.0,2025-12-08,2026-02-05,2026-02-17,6.491561042997088,7.482570138052309,8.048532680422637,23.98454897231794,51,1,19.408385291158268,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-01-13_up_10,UP,10.0,2026-01-13,2026-02-05,2026-02-17,6.9550754962504,7.482570138052309,8.048532680422637,15.72171552647759,25,2,30.729816695519446,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-01-14_up_10,UP,10.0,2026-01-14,2026-02-05,2026-02-17,6.915294314628351,7.482570138052309,8.048532680422637,16.387420610531013,24,3,30.66369215482988,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-01-18_up_10,UP,10.0,2026-01-18,2026-02-05,2026-02-17,6.8855608340915575,7.482570138052309,8.048532680422637,16.8900090254524,22,5,28.921752360727936,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-02-24_up_10,UP,10.0,2026-02-24,2026-03-05,2026-04-22,7.265721782135742,7.509962037973571,8.031278886984365,10.536559584911462,41,2,29.279569356798497,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-02-26_up_10,UP,10.0,2026-02-26,2026-03-05,2026-04-22,7.2509354296993855,7.509962037973571,8.031278886984365,10.761969470707752,39,4,29.896675804832757,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-03-02_up_10,UP,10.0,2026-03-02,2026-03-05,2026-04-22,7.181601318937504,7.509962037973571,8.031278886984365,11.831310738543879,37,5,29.867050051128068,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-03-22_up_10,UP,10.0,2026-03-22,2026-03-24,2026-04-22,7.216476039472797,7.4878960466791815,8.031278886984365,11.290868881913374,23,19,26.46091269345393,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",15,90
NBK,NBK_2026-04-06_up_10,UP,10.0,2026-04-06,2026-04-15,2026-04-22,7.190758887497706,7.698350789406222,8.031278886984365,11.688891431863176,12,1,25.050875445050647,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2026-04-13_up_10,UP,10.0,2026-04-13,2026-04-15,2026-04-22,7.169282665507341,7.698350789406222,8.031278886984365,12.023465410622428,7,6,26.69884152297344,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-06-11_up_15,UP,15.0,2023-06-11,2023-11-19,2023-11-23,3.046703590757032,3.518028416425177,3.777533402531386,23.987558684458712,119,9,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-06-12_up_15,UP,15.0,2023-06-12,2023-11-19,2023-11-23,3.0339075879547743,3.518028416425177,3.777533402531386,24.51049654672925,118,10,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-06-19_up_15,UP,15.0,2023-06-19,2023-11-19,2023-11-23,2.9825650454157118,3.518028416425177,3.777533402531386,26.65384811431233,113,11,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-07-31_up_15,UP,15.0,2023-07-31,2023-11-19,2024-03-31,3.0239716334704525,3.518028416425177,4.213032978905216,39.32118053865936,174,45,15.682734206876518,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-08-02_up_15,UP,15.0,2023-08-02,2023-11-19,2024-03-31,2.9860820597360496,3.518028416425177,4.213032978905216,41.08898866890552,172,44,15.725931350904174,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-08-06_up_15,UP,15.0,2023-08-06,2023-11-19,2024-03-31,2.9583139805812757,3.518028416425177,4.213032978905216,42.41331402143466,170,11,16.39004312705714,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-08-08_up_15,UP,15.0,2023-08-08,2023-11-19,2024-03-31,2.9582911243687353,3.518028416425177,4.213032978905216,42.41441432861776,168,13,17.827533651622826,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-09-28_up_15,UP,15.0,2023-09-28,2023-11-19,2024-05-22,3.2353528784709304,3.518028416425177,4.523325292193315,39.809333389657844,169,34,14.53549619606955,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-10-01_up_15,UP,15.0,2023-10-01,2023-11-19,2024-05-22,3.2077409602015536,3.518028416425177,4.523325292193315,41.012798362281046,168,35,16.189192048255187,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-10-02_up_15,UP,15.0,2023-10-02,2023-11-19,2024-06-09,3.190450074056372,3.518028416425177,4.531005519875201,42.01775344236724,179,5,16.499190108520757,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-10-03_up_15,UP,15.0,2023-10-03,2023-11-19,2024-06-09,3.1589982169077944,3.518028416425177,4.531005519875201,43.431721348371155,178,3,16.01088151365822,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-11-09_up_15,UP,15.0,2023-11-09,2023-11-19,2024-07-17,3.2752478680450072,3.518028416425177,4.9337563091092544,50.63764661128409,179,60,17.568646929929795,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
NBK,NBK_2023-12-12_up_15,UP,15.0,2023-12-12,2024-02-15,2024-08-18,3.3774414816904734,3.502196860398381,5.351466351277975,58.44734484043421,178,11,27.041372412600634,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-13_up_15,UP,15.0,2023-12-13,2024-02-15,2024-08-18,3.3430880402289476,3.502196860398381,5.351466351277975,60.07554353583478,177,1,29.742377058685758,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-14_up_15,UP,15.0,2023-12-14,2024-02-15,2024-08-18,3.3163086202919057,3.502196860398381,5.351466351277975,61.36816454696946,176,2,29.908163851106462,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-18_up_15,UP,15.0,2023-12-18,2024-02-15,2024-08-25,3.1074168781501723,3.502196860398381,5.353323494952399,72.2756779946179,179,0,30.01476964198885,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-19_up_15,UP,15.0,2023-12-19,2024-02-15,2024-08-25,3.0672824785217827,3.502196860398381,5.353323494952399,74.52984954722297,178,1,35.0110280943608,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-20_up_15,UP,15.0,2023-12-20,2024-02-15,2024-08-25,3.0456916358687094,3.502196860398381,5.353323494952399,75.76708790565048,177,2,35.323097009623325,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2023-12-24_up_15,UP,15.0,2023-12-24,2024-02-15,2024-08-25,2.9383271109893334,3.502196860398381,5.353323494952399,82.1895007853614,175,0,35.45580190297265,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-24_up_15,UP,15.0,2024-01-24,2024-02-15,2024-09-29,3.2600874524899166,3.502196860398381,5.636914188184934,72.90683978062302,177,1,38.16033876424913,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-30_up_15,UP,15.0,2024-01-30,2024-02-15,2024-10-03,3.2260327026080593,3.502196860398381,5.682127174484873,76.13358878511073,177,1,38.424391260328534,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-01-31_up_15,UP,15.0,2024-01-31,2024-02-15,2024-10-08,3.1988916719698555,3.502196860398381,5.755155855007584,79.91093307212866,179,2,38.656776351720254,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
NBK,NBK_2024-02-25_up_15,UP,15.0,2024-02-25,2024-06-18,2024-10-09,3.2489573028038916,4.553000404976275,5.818510307040564,79.08854333109012,163,4,32.0666004247394,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
NBK,NBK_2024-04-17_up_15,UP,15.0,2024-04-17,2024-06-18,2024-10-09,4.034802040864535,4.553000404976275,5.818510307040564,44.20807385617945,125,20,23.444999827658304,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",16,90
